Inn; FullName ; shortname ; region ; founder ; Kpp ; students_2018 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3666138230;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ВОРОНЕЖСКИЙ ГОСУДАРСТВЕННЫЙ ИНСТИТУТ ФИЗИЧЕСКОЙ КУЛЬТУРЫ"" "; ВОРОНЕЖСКИЙ ГОСУДАРСТВЕННЫЙ ИНСТИТУТ ФИЗИЧЕСКОЙ КУЛЬТУРЫ ; Воронежская область ; Министерство спорта Российской Федерации ; 366 601 001.00   ; 1 080.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3662003834;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ВОРОНЕЖСКИЙ ГОСУДАРСТВЕННЫЙ ИНСТИТУТ ИСКУССТВ"" "; ВОРОНЕЖСКИЙ ГОСУДАРСТВЕННЫЙ ИНСТИТУТ ИСКУССТВ ; Воронежская область ; Министерство культуры Российской Федерации ; 366 201 001.00   ; 362.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3666077146; ВОРОНЕЖСКИЙ ИНСТИТУТ ЭКОНОМИКИ И СОЦИАЛЬНОГО УПРАВЛЕНИЯ ;" МУНИЦИПАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ВОРОНЕЖСКИЙ ИНСТИТУТ ЭКОНОМИКИ И СОЦИАЛЬНОГО УПРАВЛЕНИЯ"" "; Воронежская область ;  ; 366 601 001.00   ; 725.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3525027110;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ВОЛОГОДСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ"" "; ВОЛОГОДСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ; Вологодская область ; Министерство образования и науки Российской Федерации ; 352 501 001.00   ; 8 831.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3528051834;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ЧЕРЕПОВЕЦКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ"" "; ЧЕРЕПОВЕЦКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ; Вологодская область ; Министерство образования и науки Российской Федерации ; 352 801 001.00   ; 5 872.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3525046360;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ВОЛОГОДСКАЯ ГОСУДАРСТВЕННАЯ МОЛОЧНОХОЗЯЙСТВЕННАЯ АКАДЕМИЯ ИМЕНИ Н.В. ВЕРЕЩАГИНА"" "; ВОЛОГОДСКАЯ ГОСУДАРСТВЕННАЯ МОЛОЧНОХОЗЯЙСТВЕННАЯ АКАДЕМИЯ ИМЕНИ Н.В. ВЕРЕЩАГИНА ; Вологодская область ; Министерство сельского хозяйства Российской Федерации ; 352 501 001.00   ; 2 847.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3444048472;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ВОЛГОГРАДСКИЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ "; ВОЛГОГРАДСКИЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ ; Волгоградская область ; Министерство здравоохранения Российской Федерации ; 344 401 001.00   ; 9 679.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3444049170;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ВОЛГОГРАДСКИЙ ГОСУДАРСТВЕННЫЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ"" "; ВОЛГОГРАДСКИЙ ГОСУДАРСТВЕННЫЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ ; Волгоградская область ; Министерство образования и науки Российской Федерации ; 344 401 001.00   ; 19 999.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3446501024;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ВОЛГОГРАДСКИЙ ГОСУДАРСТВЕННЫЙ АГРАРНЫЙ УНИВЕРСИТЕТ"" "; ВОЛГОГРАДСКИЙ ГОСУДАРСТВЕННЫЙ АГРАРНЫЙ УНИВЕРСИТЕТ ; Волгоградская область ; Министерство сельского хозяйства Российской Федерации ; 344 601 001.00   ; 8 061.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3446500743;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ВОЛГОГРАДСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ"" "; ВОЛГОГРАДСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ; Волгоградская область ; Министерство образования и науки Российской Федерации ; 344 601 001.00   ; 8 586.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3444049187;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ВОЛГОГРАДСКИЙ ГОСУДАРСТВЕННЫЙ СОЦИАЛЬНО-ПЕДАГОГИЧЕСКИЙ УНИВЕРСИТЕТ"" "; ВОЛГОГРАДСКИЙ ГОСУДАРСТВЕННЫЙ СОЦИАЛЬНО-ПЕДАГОГИЧЕСКИЙ УНИВЕРСИТЕТ ; Волгоградская область ; Министерство образования и науки Российской Федерации ; 344 401 001.00   ; 7 113.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3444048176;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ВОЛГОГРАДСКАЯ ГОСУДАРСТВЕННАЯ АКАДЕМИЯ ФИЗИЧЕСКОЙ КУЛЬТУРЫ"" "; ВОЛГОГРАДСКАЯ ГОСУДАРСТВЕННАЯ АКАДЕМИЯ ФИЗИЧЕСКОЙ КУЛЬТУРЫ ; Волгоградская область ; Министерство спорта Российской Федерации ; 344 401 001.00   ; 1 589.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3445045273; Волгоградский государственный институт искусств и культуры ;" государственное образовательное бюджетное учреждение культуры высшего о образования ""Волгоградский государственный институт искусств и культуры"" "; Волгоградская область ; Комитет культуры Волгоградской области ; 344 501 001.00   ; 823.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3435880613; ВОЛЖСКИЙ ИНСТИТУТ ЭКОНОМИКИ, ПЕДАГОГИКИ И ПРАВА ;" МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ВОЛЖСКИЙ ИНСТИТУТ ЭКОНОМИКИ. ПЕДАГОГИКИ И ПРАВА"" "; Волгоградская область ; муниципальное образование городской округ - город Волжский Волгоградской области ; 343 501 001.00   ; 1 284.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3444042914; ВОЛГОГРАДСКАЯ КОНСЕРВАТОРИЯ (ИНСТИТУТ) ИМЕНИ П.А.СЕРЕБРЯКОВА ;" МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ВОЛГОГРАДСКАЯ КОНСЕРВАТОРИЯ (ИНСТИТУТ) ИМЕНИ П.А.СЕРЕБРЯКОВА"" "; Волгоградская область ; Администрация Волгограда ; 344 401 001.00   ; 139.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3327102091;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ВЛАДИМИРСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ АЛЕКСАНДРА ГРИГОРЬЕВИЧА И НИКОЛАЯ ГРИГОРЬЕВИЧА СТОЛЕТОВЫХ"" "; ВЛАДИМИРСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ АЛЕКСАНДРА ГРИГОРЬЕВИЧА И НИКОЛАЯ ГРИГОРЬЕВИЧА СТОЛЕТОВЫХ ; Владимирская область ; Министерство образования и науки Российской Федерации ; 332 701 001.00   ; 20 468.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3305007006;" федеральное государственное бюджетное образовательное учреждение высшего образования ""Ковровская государственная технологическая академия имени В.А. Дегтярева"" "; Ковровская государственная технологическая академия имени В.А. Дегтярева ; Владимирская область ; Министерство образования и науки Российской Федерации ; 330 501 001.00   ; 1 599.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3208000245;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""БРЯНСКИЙ ГОСУДАРСТВЕННЫЙ АГРАРНЫЙ УНИВЕРСИТЕТ"" "; БРЯНСКИЙ ГОСУДАРСТВЕННЫЙ АГРАРНЫЙ УНИВЕРСИТЕТ ; Брянская область ; Министерство сельского хозяйства Российской Федерации ; 320 801 001.00   ; 5 078.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3232000278;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""БРЯНСКИЙ ГОСУДАРСТВЕННЫЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ"" "; БРЯНСКИЙ ГОСУДАРСТВЕННЫЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ ; Брянская область ; Министерство образования и науки Российской Федерации ; 325 701 001.00   ; 6 824.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3234016450;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""БРЯНСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ АКАДЕМИКА И.Г. ПЕТРОВСКОГО"" "; БРЯНСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ АКАДЕМИКА И.Г. ПЕТРОВСКОГО ; Брянская область ; Министерство образования и науки Российской Федерации ; 325 701 001.00   ; 7 005.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3234017534;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""БРЯНСКИЙ ГОСУДАРСТВЕННЫЙ ИНЖЕНЕРНО-ТЕХНОЛОГИЧЕСКИЙ УНИВЕРСИТЕТ"" "; БРЯНСКИЙ ГОСУДАРСТВЕННЫЙ ИНЖЕНЕРНО-ТЕХНОЛОГИЧЕСКИЙ УНИВЕРСИТЕТ ; Брянская область ; Министерство образования и науки Российской Федерации ; 325 701 001.00   ; 2 804.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3124014001; БЕЛГОРОДСКИЙ ГОСУДАРСТВЕННЫЙ ИНСТИТУТ ИСКУССТВ И КУЛЬТУРЫ ;" ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО  ОБРАЗОВАНИЯ ""БЕЛГОРОДСКИЙ ГОСУДАРСТВЕННЫЙ ИНСТИТУТ ИСКУССТВ И КУЛЬТУРЫ"" "; Белгородская облась ; Департамент внутренней и кадровой политики Белгородской области ; 312 301 001.00   ; 1 874.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3123035312;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""БЕЛГОРОДСКИЙ ГОСУДАРСТВЕННЫЙ НАЦИОНАЛЬНЫЙ ИССЛЕДОВАТЕЛЬСКИЙ УНИВЕРСИТЕТ"" "; БЕЛГОРОДСКИЙ ГОСУДАРСТВЕННЫЙ НАЦИОНАЛЬНЫЙ ИССЛЕДОВАТЕЛЬСКИЙ УНИВЕРСИТЕТ ; Белгородская область ; Министерство образования и науки Российской Федерации ; 312 301 001.00   ; 19 480.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3123017793;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""БЕЛГОРОДСКИЙ ГОСУДАРСТВЕННЫЙ ТЕХНОЛОГИЧЕСКИЙ УНИВЕРСИТЕТ ИМ. В.Г. ШУХОВА"" "; БЕЛГОРОДСКИЙ ГОСУДАРСТВЕННЫЙ ТЕХНОЛОГИЧЕСКИЙ УНИВЕРСИТЕТ ИМ. В.Г. ШУХОВА ; Белгородская область ; Министерство образования и науки Российской Федерации ; 312 301 001.00   ; 15 978.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3102005412;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""БЕЛГОРОДСКИЙ ГОСУДАРСТВЕННЫЙ АГРАРНЫЙ УНИВЕРСИТЕТ ИМЕНИ В.Я. ГОРИНА"" "; БЕЛГОРОДСКИЙ ГОСУДАРСТВЕННЫЙ АГРАРНЫЙ УНИВЕРСИТЕТ ИМЕНИ В.Я. ГОРИНА ; Белгородская область ; Министерство сельского хозяйства Российской Федерации ; 310 201 001.00   ; 6 430.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3016009269;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""АСТРАХАНСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ"" "; АСТРАХАНСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ; Астраханская область ; Министерство образования и науки Российской Федерации ; 301 601 001.00   ; 11 408.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3016018094;" федеральное государственное бюджетное образовательное учреждение высшего образования ""Астраханский государственный технический университет"" ( ФГБОУ ВО ""АГТУ"") "; Астраханский государственный технический университет ; Астраханская область ; Федеральное агентство по рыболовству ; 301 901 001.00   ; 9 153.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3015010536;" Федеральное государственное бюджетное образовательное учреждение высшего образования ""Астраханский государственный медицинский университет"" Министерства здравоохранения Российской Федерации (ФГБОУ ВО Астраханский ГМУ Минздрава России) "; Астраханский государственный медицинский университет ; Астраханская область ; Министерство здравоохранения Российской Федерации ; 301 501 001.00   ; 4 118.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3016008360; АСТРАХАНСКИЙ ГОСУДАРСТВЕННЫЙ АРХИТЕКТУРНО-СТРОИТЕЛЬНЫЙ УНИВЕРСИТЕТ ;" ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ АСТРАХАНСКОЙ ОБЛАСТИ ВЫСШЕГО ОБРАЗОВАНИЯ ""АСТРАХАНСКИЙ ГОСУДАРСТВЕННЫЙ АРХИТЕКТУРНО-СТРОИТЕЛЬНЫЙ УНИВЕРСИТЕТ"" "; Астраханская область ; Министерство образования и науки Астраханской области ; 301 901 001.00   ; 1 498.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3015010127;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""АСТРАХАНСКАЯ ГОСУДАРСТВЕННАЯ КОНСЕРВАТОРИЯ"" "; АСТРАХАНСКАЯ ГОСУДАРСТВЕННАЯ КОНСЕРВАТОРИЯ ; Астраханская область ; Министерство культуры Российской Федерации ; 301 501 001.00   ; 304.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
2901039102;" Федеральное государственное автономное образовательное учреждение высшего образования ""Северный (Арктический) федеральный университет имени М. В. Ломоносова"" "; Северный (Арктический) федеральный университет имени М. В. Ломоносова ; Архангельская область ; Министерство образования и науки Российской Федерации ; 290 101 001.00   ; 13 600.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
